Passenger_1_ID,Passenger_2_ID,Number_of_flights_together
5788,5954,6
7774,7798,6
950,5744,6
5766,6020,6
1769,4092,6
1208,8353,6
4389,8019,6
4846,8882,6
1635,4249,6
9619,9622,6
2090,3002,6
4820,9699,6
7560,9645,6
7162,10128,6
8363,10377,6
9118,9495,6
1475,10576,6
1955,8427,6
335,11067,6
1475,9282,6
9386,10576,6
8679,10616,6
6447,8679,6
1620,2508,6
8353,11898,6
7187,10596,6
10569,11896,6
5204,12328,6
6576,8642,6
1739,4391,6
5212,13221,6
10605,12323,6
356,2588,6
119,173,6
1025,1057,6
1246,1276,6
1351,1356,6
2186,2199,6
1616,2501,6
438,3120,6
1298,2531,6
4025,4353,6
930,4016,6
5431,5495,6
4430,4646,6
2509,5467,6
6854,6869,6
7616,7671,6
1817,5720,6
1173,1933,6
2945,3028,6
484,6560,6
3618,5522,6
5081,8584,6
8010,9751,6
9683,10048,6
6111,7902,6
4917,10015,6
4675,10089,6
4770,9974,6
13822,13851,6
4112,4772,6
14039,14044,6
119,165,6
366,392,6
334,366,6
773,778,6
761,791,6
761,771,6
1025,1073,6
752,1053,6
381,758,6
313,774,6
1506,1561,6
2107,2124,6
2504,2522,6
292,760,6
1243,2570,6
945,2972,6
5468,5478,6
5431,5432,6
5426,5431,6
4388,5484,6
6007,6022,6
1568,4673,6
1617,2544,6
1643,1819,6
2504,4279,6
5789,7039,6
1635,4468,6
1544,2982,6
4580,5031,6
9376,9386,6
7640,8105,6
2090,3187,6
6777,9761,6
10205,10244,6
4249,10325,6
3286,10325,6
10756,10795,6
8114,11275,6
9282,9376,6
4444,10465,6
4784,10382,6
5754,7060,6
9653,11527,6
6001,9653,6
9994,12323,6
706,746,6
930,994,6
1918,1947,6
3025,3090,6
3159,3195,6
4040,4376,6
4022,4344,6
2767,4700,6
1818,4052,6
920,2932,6
5416,5464,6
5422,5450,6
1401,4546,6
4009,5436,6
4339,5448,6
4083,5426,6
1903,2036,6
5934,5982,6
1865,6016,6
4412,6075,6
1554,2035,6
6836,6884,6
7813,7860,6
7813,7896,6
6773,8403,6
3503,8289,6
5423,8289,6
3093,8353,6
8704,8747,6
1635,7602,6
2857,4468,6
1646,8190,6
2906,5411,6
9318,9348,6
2012,3187,6
9386,10048,6
4031,9755,6
10327,10346,6
8262,9645,6
1631,3921,6
9063,9828,6
1343,2718,6
620,11276,6
75,620,6
7579,8194,6
6113,6447,6
12130,12173,6
559,8514,6
5096,12574,6
2653,7509,6
1466,10908,6
13848,13851,6
12600,12841,6
7721,9994,6
119,121,6
751,762,6
848,868,6
324,761,6
1919,1942,6
2226,2276,6
2272,2290,6
1351,2992,6
2500,3694,6
4053,4339,6
1666,2939,6
1337,1696,6
2026,3689,6
4903,4945,6
3858,5333,6
5412,5419,6
6015,6043,6
6010,6087,6
3278,4798,6
813,5051,6
8068,8089,6
3102,5775,6
4990,6829,6
5423,6805,6
2857,7662,6
6030,8557,6
1849,6668,6
148,1637,6
3028,8260,6
1715,1822,6
1078,10396,6
10644,10697,6
3021,5081,6
2012,9700,6
1020,3894,6
11156,11180,6
8515,8961,6
6548,7677,6
4010,10016,6
1064,11007,6
11267,11332,6
8851,10719,6
2974,5043,6
739,7725,6
8871,10446,6
800,1826,6
1242,11353,6
244,263,6
344,350,6
706,792,6
727,758,6
709,751,6
378,1026,6
724,1056,6
333,1066,6
2212,2293,6
3524,3548,6
655,3155,6
1616,2556,6
4036,4398,6
997,1817,6
5716,5779,6
5910,5949,6
4607,5440,6
4412,6071,6
4593,5467,6
288,942,6
6064,6897,6
4316,6897,6
1613,4627,6
3330,4468,6
8920,8983,6
8190,8209,6
9039,9082,6
745,7023,6
4627,4983,6
1343,3979,6
1005,9586,6
4389,9366,6
9950,9988,6
10058,10083,6
148,3028,6
10335,10363,6
3356,10325,6
4552,7810,6
5533,9068,6
2012,10731,6
1673,11280,6
6777,10234,6
4737,8684,6
4784,9511,6
9035,10585,6
5910,10573,6
5910,6616,6
2565,13215,6
13803,13871,6
6336,13251,6
14022,14039,6
12323,13296,6
2922,12146,6
314,369,6
1002,1026,6
1638,1700,6
2425,3651,6
1272,2869,6
5440,5456,6
4248,5370,6
2275,4462,6
663,3330,6
6080,6088,6
4607,5500,6
4942,5443,6
6854,6855,6
5491,6874,6
8956,8960,6
529,7640,6
756,8270,6
1050,6940,6
6441,8441,6
9648,9664,6
9618,9648,6
603,9232,6
10023,10058,6
300,5096,6
2945,3002,6
2090,6560,6
1822,5330,6
3618,4202,6
10416,10439,6
2378,9111,6
5668,9069,6
1505,8562,6
5668,10334,6
7801,9441,6
241,5696,6
7162,10661,6
8679,10644,6
6475,7601,6
5955,10365,6
5111,8057,6
8057,13221,6
7099,7194,6
716,762,6
740,797,6
1044,1051,6
1002,1035,6
2265,2286,6
4209,4288,6
603,3410,6
1371,2783,6
2248,4451,6
5429,5499,6
4346,4554,6
4346,5422,6
5494,6069,6
5494,6063,6
2759,4990,6
4674,6071,6
6809,6832,6
6864,6896,6
950,5993,6
2975,5953,6
5911,6876,6
2182,5540,6
1012,6927,6
477,4969,6
627,5116,6
6813,8289,6
3093,7820,6
4000,6730,6
4497,8158,6
8960,8965,6
7532,8471,6
6084,9098,6
6020,8068,6
9634,9672,6
2012,2945,6
484,8260,6
8078,10009,6
9066,9699,6
1822,9700,6
2336,6729,6
2346,8169,6
8519,9522,6
2065,2544,6
10737,10795,6
3518,11062,6
8827,10394,6
8579,9513,6
258,855,6
4737,10024,6
4972,8036,6
1099,6519,6
4939,6434,6
5201,5634,6
3317,11353,6
7661,12323,6
13781,13819,6
5201,13221,6
266,275,6
266,299,6
650,681,6
716,764,6
366,716,6
1946,1971,6
2225,2290,6
255,684,6
299,3104,6
3545,3573,6
4223,4245,6
4223,4224,6
938,2927,6
4336,4337,6
4083,4388,6
2769,2911,6
1482,2941,6
5015,5074,6
972,2212,6
802,1025,6
5401,5426,6
5423,5456,6
649,1528,6
1158,5204,6
4316,6049,6
7101,7170,6
950,5771,6
2062,5310,6
8445,8475,6
4316,6898,6
4627,6773,6
2926,8209,6
3735,7662,6
3844,4553,6
4728,7809,6
6372,8411,6
4606,9703,6
1573,8427,6
1927,6783,6
5227,9513,6
241,3432,6
932,3798,6
139,996,6
7727,7877,6
13561,13571,6
13637,13663,6
9956,13657,6
212,276,6
360,374,6
762,768,6
772,791,6
857,896,6
1001,1013,6
2101,2162,6
2223,2263,6
2243,2246,6
2315,2334,6
3570,3599,6
4223,4297,6
5471,5495,6
910,4084,6
1464,5479,6
2408,5671,6
5766,5777,6
4988,5467,6
6855,6889,6
6853,6864,6
1774,2988,6
7735,7797,6
756,1319,6
2143,5015,6
4896,7484,6
6069,6878,6
2294,6809,6
5866,6784,6
3093,7082,6
8920,8936,6
8960,8988,6
2973,7896,6
9430,9498,6
9610,9634,6
148,2945,6
1822,6729,6
191,9699,6
3153,8048,6
5544,10325,6
1321,8017,6
7209,8729,6
5723,8704,6
382,10701,6
3975,10346,6
92,3921,6
6180,9977,6
2708,3269,6
3322,5093,6
6947,10024,6
4687,5693,6
8446,10248,6
402,419,6
763,785,6
706,764,6
730,766,6
1942,1999,6
2240,2243,6
2440,2465,6
215,3146,6
441,1208,6
1608,2760,6
2783,2939,6
2004,3672,6
407,4353,6
5421,5431,6
1651,3492,6
3991,4945,6
5927,5996,6
3120,5744,6
5792,5978,6
5500,6039,6
4316,6071,6
7141,7172,6
7220,7298,6
5761,5966,6
1464,8004,6
7580,7814,6
2723,3275,6
7898,9699,6
10335,10379,6
9453,10110,6
10411,10478,6
5546,10377,6
11137,11143,6
10463,10953,6
736,7098,6
1138,10037,6
1762,4336,6
8299,10536,6
2333,2468,6
5096,8030,6
5653,9369,6
8368,10089,6
13627,13636,6
2243,12248,6
2158,9247,6
1591,7721,6
139,173,6
392,395,6
962,979,6
709,792,6
4178,4200,6
4016,4364,6
2620,3971,6
229,1430,6
5308,5344,6
988,3635,6
5490,5500,6
5421,5436,6
2911,4344,6
5775,5797,6
2596,4542,6
5958,5999,6
6833,6866,6
7060,7099,6
2101,7575,6
5962,6784,6
8965,8983,6
95,7820,6
6507,9050,6
2124,4483,6
2379,5332,6
484,2024,6
2234,8234,6
7209,9699,6
281,3590,6
262,9356,6
486,5058,6
2693,8180,6
6783,8165,6
8017,10267,6
6180,10536,6
10548,10697,6
9258,10900,6
9383,11972,6
628,1617,6
4675,10022,6
11438,11719,6
3875,12389,6
7469,8252,6
798,11513,6
11011,13781,6
2605,6576,6
374,395,6
706,759,6
730,764,6
1424,1500,6
3024,3093,6
3411,3451,6
3523,3585,6
3851,3883,6
4063,4080,6
235,683,6
402,624,6
4044,4388,6
1482,2969,6
1828,4665,6
5435,5436,6
5491,5498,6
5549,5596,6
780,1351,6
5718,5727,6
2227,3463,6
167,5923,6
7829,7849,6
4607,6885,6
3177,8485,6
625,5411,6
3950,7645,6
3483,7700,6
3064,8260,6
174,3187,6
1526,4496,6
1769,2544,6
3064,3618,6
2024,7209,6
11633,11687,6
7737,8595,6
4543,8877,6
11834,11863,6
6447,8562,6
3889,7720,6
5757,12248,6
9355,11834,6
5212,13249,6
376,381,6
328,366,6
305,1038,6
368,755,6
4307,4398,6
1662,4523,6
975,1482,6
5443,5486,6
5432,5438,6
2867,5498,6
1696,5435,6
5792,5797,6
4674,5500,6
5440,6016,6
6872,6874,6
477,5964,6
438,1817,6
8246,8276,6
5490,6876,6
3477,8068,6
950,6874,6
5977,6878,6
8920,8986,6
3741,5544,6
2776,5423,6
9628,9690,6
2024,3187,6
2231,9699,6
2336,7209,6
5233,8197,6
8592,9781,6
2065,8679,6
5669,9063,6
7511,7713,6
1064,3432,6
1378,4781,6
2548,6293,6
13411,13498,6
8754,11577,6
3615,11871,6
4711,10652,6
5319,13911,6
831,889,6
2175,2183,6
2236,2263,6
2441,2467,6
2932,2977,6
275,684,6
205,3123,6
652,2131,6
282,2139,6
5123,5163,6
184,950,6
6008,6077,6
5481,6047,6
4942,6064,6
5443,6077,6
6731,6758,6
6832,6898,6
1260,3912,6
5734,6858,6
1677,7685,6
5325,6136,6
9019,9068,6
863,4584,6
2012,2345,6
4202,9066,6
9389,9725,6
4881,9363,6
9097,11027,6
932,3029,6
8006,9068,6
1678,8445,6
7656,10328,6
2108,5530,6
2532,3432,6
4816,7950,6
1263,7711,6
1966,10234,6
1966,10767,6
7220,8674,6
7166,8674,6
1850,4711,6
704,739,6
704,766,6
766,791,6
1315,1377,6
1323,1367,6
772,1056,6
1024,1236,6
1986,1999,6
2408,2431,6
3205,3286,6
839,3739,6
2221,3536,6
4071,4344,6
4016,4395,6
2857,4088,6
4811,4869,6
1858,2719,6
4632,4967,6
4522,5310,6
5456,5491,6
5416,5481,6
2910,3486,6
4646,4903,6
1572,3998,6
5944,5962,6
6052,6088,6
5494,6001,6
1884,6001,6
2717,4674,6
4609,5420,6
6832,6897,6
1774,7575,6
4293,7162,6
6052,8037,6
477,6809,6
1504,4854,6
1646,5411,6
3742,4338,6
822,7640,6
5584,8190,6
9601,9624,6
1849,9645,6
5546,8158,6
10798,10799,6
7737,9441,6
1505,10899,6
5395,10731,6
10310,11898,6
10329,12508,6
13839,13872,6
4463,7286,6
10585,11450,6
7661,13571,6
5212,7194,6
5111,10205,6
704,759,6
771,792,6
740,791,6
804,868,6
940,962,6
371,1064,6
1206,1288,6
1370,1391,6
2244,2258,6
2430,2462,6
3649,3681,6
3916,3940,6
4061,4087,6
281,3122,6
391,4523,6
1844,3152,6
5122,5145,6
613,1311,6
5423,5500,6
5738,5775,6
5767,5779,6
1865,6001,6
2773,4316,6
2294,5494,6
18,431,6
6294,6773,6
779,7674,6
625,2857,6
2906,7820,6
9906,9992,6
1403,5328,6
1769,6113,6
10703,10737,6
10833,10900,6
3112,10661,6
1404,4121,6
9659,10037,6
5093,11276,6
8030,8353,6
6929,7444,6
11208,12910,6
3451,12301,6
3549,12497,6
618,627,6
704,752,6
755,768,6
831,885,6
1050,1095,6
1413,1490,6
328,362,6
324,764,6
1918,1970,6
2222,2236,6
293,606,6
1561,2655,6
4208,4223,6
1616,3015,6
2717,2941,6
1432,4035,6
2410,3597,6
5436,5438,6
5401,5439,6
5404,5435,6
928,5464,6
1078,4431,6
2773,6017,6
2773,5491,6
2717,6064,6
7110,7550,6
3477,4983,6
2530,4862,6
6064,6898,6
901,5411,6
625,7872,6
1677,7820,6
3330,3503,6
4249,5423,6
8246,8557,6
760,6293,6
3078,9217,6
7538,8566,6
3935,6475,6
2423,4235,6
10409,10482,6
7243,7810,6
3837,6113,6
8729,9645,6
11508,11515,6
953,8024,6
996,3889,6
1822,12358,6
1151,13620,6
704,755,6
755,1001,6
2221,2295,6
3301,3311,6
3517,3523,6
4331,4376,6
930,1484,6
45,1327,6
5479,5495,6
5421,5479,6
5423,5482,6
5796,5799,6
380,3943,6
2294,5500,6
5491,6047,6
443,5455,6
5788,5977,6
2516,5866,6
7618,8132,6
8956,8983,6
61,4774,6
484,2012,6
1822,7209,6
5546,7643,6
11011,11046,6
4496,9997,6
3243,4293,6
8704,9969,6
7677,9659,6
4917,10024,6
4827,9359,6
5747,7654,6
7243,10016,6
7187,11610,6
6857,10067,6
1482,6843,6
9445,10652,6
8642,13911,6
11450,12600,6
3953,9991,6
2485,3907,6
2588,13296,6
960,986,6
771,1095,6
2229,2252,6
2710,2729,6
3104,3169,6
293,3180,6
3931,3980,6
574,1126,6
292,701,6
1822,3089,6
831,1025,6
5456,5481,6
5410,5467,6
5498,5500,6
4177,5175,6
2717,6075,6
1365,5793,6
2124,4200,6
8230,8245,6
8229,8240,6
485,5867,6
1296,3851,6
3278,8353,6
8936,8965,6
2939,4627,6
1042,2124,6
1338,8979,6
2354,3064,6
484,2841,6
2701,4496,6
2701,3029,6
4881,9822,6
6805,10325,6
8363,9098,6
1822,10785,6
4293,10536,6
556,5669,6
8679,9386,6
10015,11225,6
1218,11917,6
953,4444,6
5111,7555,6
4791,9402,6
5319,6666,6
4021,5836,6
2467,11099,6
309,381,6
704,751,6
726,739,6
706,733,6
734,763,6
1038,1072,6
371,1041,6
1328,1396,6
712,1035,6
2116,2122,6
2462,2492,6
2438,2484,6
3201,3261,6
3301,3309,6
3808,3839,6
4208,4224,6
4042,4364,6
4011,4388,6
749,3435,6
5416,5459,6
5412,5431,6
2511,5486,6
1484,5486,6
2789,5495,6
4554,5434,6
4860,5383,6
1337,6030,6
6825,6870,6
7001,7068,6
2988,7575,6
2669,5741,6
8273,8284,6
8373,8384,6
6773,8411,6
1208,7039,6
901,6813,6
574,1214,6
9634,9649,6
4689,8194,6
10313,10389,6
4881,10110,6
6805,7505,6
9410,10334,6
5375,8845,6
9282,10819,6
1573,9906,6
210,6024,6
3117,9386,6
4816,10460,6
9522,10644,6
12516,12570,6
1753,8132,6
6067,7721,6
1029,3307,6
4957,6293,6
709,760,6
701,761,6
802,857,6
910,945,6
1021,1025,6
759,1053,6
2160,2173,6
1673,3104,6
1298,2600,6
1332,2912,6
940,1377,6
4066,4309,6
3184,4551,6
2759,3120,6
2537,2802,6
3208,3385,6
1498,4671,6
2441,2963,6
988,2977,6
5416,5498,6
5414,5438,6
5404,5466,6
4044,5412,6
5768,5799,6
5912,5982,6
822,3297,6
2717,6039,6
6531,6572,6
2645,3102,6
477,5761,6
1182,3590,6
732,8093,6
1436,7463,6
477,6898,6
3177,8403,6
3278,4468,6
9223,9252,6
5198,8920,6
9755,9784,6
1637,4774,6
2345,3064,6
7560,9699,6
10703,10795,6
11011,11034,6
486,9049,6
4293,9777,6
8427,9324,6
5459,7349,6
7007,11014,6
3275,4689,6
2489,4217,6
2174,7579,6
4217,4364,6
7162,8363,6
6001,8721,6
10596,10731,6
2378,11727,6
3953,12248,6
8025,10685,6
8057,12323,6
8446,10067,6
356,10248,6
730,792,6
751,791,6
1223,1247,6
1946,1947,6
2425,2464,6
126,2335,6
299,601,6
3741,3760,6
4217,4219,6
4042,4373,6
4083,4316,6
4656,4675,6
2790,2886,6
1314,4373,6
5526,5544,6
4053,5464,6
2514,3581,6
5926,5944,6
6052,6080,6
165,455,6
5481,6016,6
1884,6096,6
4607,6063,6
1651,4069,6
8945,8983,6
9601,9679,6
9610,9672,6
3021,9376,6
61,2024,6
2231,2336,6
281,2960,6
10428,10482,6
7505,10377,6
5544,9466,6
7243,10394,6
3020,5953,6
9282,10806,6
9495,11400,6
9386,9522,6
5295,9749,6
3298,12057,6
7060,11587,6
4496,8317,6
638,9077,6
926,2125,6
356,978,6
709,766,6
2221,2273,6
2075,2328,6
1662,2596,6
4322,4331,6
4012,5414,6
1643,5434,6
5944,5991,6
1865,6063,6
2773,6039,6
4412,5500,6
6824,6848,6
6817,6869,6
7110,7186,6
135,4827,6
950,5966,6
5668,6707,6
484,8262,6
6622,9626,6
5330,7898,6
10535,10576,6
3243,10253,6
288,5459,6
556,7349,6
11874,11898,6
11919,11957,6
4774,11834,6
2532,5016,6
8684,11225,6
3041,7853,6
420,6800,6
11376,12173,6
12544,12563,6
7661,11587,6
2560,7870,6
6072,8642,6
7657,7903,6
2125,9366,6
7846,8529,6
10605,13564,6
1591,4685,6
1591,10244,6
368,392,6
724,792,6
778,786,6
378,1025,6
368,752,6
1506,1569,6
1602,1652,6
1947,1951,6
2293,2295,6
2411,2457,6
3654,3675,6
3675,3678,6
752,3476,6
4329,4331,6
4042,4339,6
4080,4399,6
915,2867,6
945,1837,6
5464,5490,6
407,5456,6
975,5464,6
2773,6077,6
2294,6071,6
6825,6832,6
6825,6869,6
6932,6938,6
3928,7613,6
184,5788,6
5771,5993,6
2734,5769,6
7832,7866,6
3102,6927,6
7163,8593,6
2856,3829,6
1860,2054,6
1079,1860,6
2336,7898,6
10440,10486,6
10616,10661,6
2012,5330,6
10704,10712,6
6458,9294,6
92,8024,6
1342,9057,6
6777,8644,6
2358,10227,6
3913,9516,6
5201,12374,6
1138,1482,6
6576,6666,6
7099,13221,6
1591,5101,6
8556,10244,6
844,859,6
362,1029,6
733,1095,6
701,1056,6
1970,1976,6
2221,2236,6
274,650,6
358,2537,6
3122,3414,6
643,2170,6
1314,4013,6
4825,4879,6
5026,5048,6
1423,4968,6
5410,5420,6
5404,5419,6
5402,5406,6
5645,5648,6
1769,2100,6
4373,5788,6
3645,4811,6
8127,8142,6
1182,7318,6
7192,7581,6
3820,4541,6
3330,7872,6
2032,4717,6
7809,8266,6
3278,4249,6
1635,5509,6
1089,4449,6
2012,3028,6
10253,10271,6
5668,9834,6
2024,2231,6
6529,8017,6
167,10819,6
628,7191,6
9385,10097,6
8445,8511,6
6541,9752,6
760,8784,6
2408,8579,6
3528,8594,6
8671,11513,6
6687,10447,6
812,839,6
852,889,6
1323,1370,6
1542,1569,6
2440,2489,6
3112,3117,6
739,3413,6
1608,2556,6
4243,4296,6
374,2105,6
4404,4435,6
4083,4309,6
975,1818,6
2969,4052,6
1482,4059,6
5026,5066,6
5019,5098,6
5448,5471,6
4399,5484,6
1865,2759,6
6864,6898,6
997,5771,6
324,6408,6
5423,8209,6
3527,4389,6
2776,5509,6
1158,2123,6
9920,9987,6
10024,10097,6
1715,5330,6
8566,9363,6
2231,8260,6
9418,10651,6
1955,6136,6
7162,10806,6
360,9906,6
1064,1378,6
4363,7919,6
3416,10661,6
1079,10097,6
3298,7319,6
12516,12586,6
12727,12794,6
3524,11676,6
13731,13753,6
1491,2082,6
10653,11872,6
311,10908,6
7395,9956,6
312,356,6
715,783,6
760,762,6
805,899,6
761,1013,6
1723,1775,6
2068,2097,6
2178,2183,6
2401,2482,6
255,650,6
3444,3471,6
2802,3046,6
4012,4395,6
1082,2972,6
3448,5113,6
758,3367,6
407,5416,6
1464,5458,6
1378,4728,6
4969,5500,6
4674,5494,6
6864,6870,6
6879,6891,6
4716,5375,6
9227,9247,6
4441,6805,6
497,4774,6
1637,6560,6
2090,3064,6
544,3486,6
1505,9522,6
1641,7220,6
10432,10937,6
10267,10548,6
3677,5669,6
11803,11898,6
11917,11919,6
2117,2489,6
2185,9063,6
11610,11808,6
11213,13620,6
354,392,6
716,792,6
752,797,6
749,774,6
1021,1043,6
1673,2531,6
5009,5082,6
5421,5439,6
5440,5498,6
4080,5495,6
2712,4344,6
5869,5873,6
5904,5909,6
3953,4410,6
6580,6585,6
6774,6777,6
4542,5042,6
8230,8270,6
1521,4430,6
2462,7612,6
7837,8355,6
477,6017,6
4000,6769,6
441,3735,6
4468,7039,6
2776,6745,6
745,6588,6
5989,8037,6
1338,5198,6
6777,9255,6
3465,9985,6
6208,9725,6
23,4978,6
3153,7243,6
4715,8735,6
1715,8260,6
92,3503,6
1246,1343,6
7656,9709,6
9777,9977,6
1164,8165,6
1064,7098,6
7679,10016,6
371,4823,6
4516,9867,6
6471,10097,6
8368,10022,6
11035,12073,6
5101,6591,6
9540,13249,6
218,263,6
324,374,6
381,795,6
733,1001,6
2454,2488,6
3123,3169,6
979,1315,6
4667,4672,6
928,1696,6
915,4353,6
2272,2492,6
5431,5499,6
5404,5438,6
1666,5479,6
1818,5410,6
752,1545,6
5982,5996,6
3576,6075,6
6765,6790,6
1272,5792,6
6689,7229,6
2886,6876,6
7363,7778,6
8411,8441,6
6017,6855,6
8684,8686,6
95,7685,6
3735,8158,6
3735,7602,6
874,5491,6
9649,9686,6
9634,9677,6
10017,10023,6
174,8260,6
484,1637,6
6464,7682,6
3356,10377,6
10744,10791,6
11315,11332,6
203,4080,6
75,8406,6
2489,8424,6
3432,7098,6
501,10762,6
8684,10089,6
10095,11280,6
10015,11280,6
7187,10731,6
763,9114,6
5111,9540,6
360,395,6
305,360,6
733,764,6
758,786,6
721,734,6
709,740,6
1053,1057,6
305,315,6
1966,1994,6
1954,1986,6
2248,2252,6
53,2328,6
610,3146,6
275,3123,6
724,3421,6
904,2922,6
4361,4384,6
237,614,6
1314,2511,6
2998,3587,6
979,4359,6
2969,5468,6
4069,5450,6
1548,4945,6
2162,3293,6
6121,6177,6
4607,6075,6
4942,6077,6
1548,4523,6
1356,2949,6
2802,7597,6
2700,7331,6
4035,7645,6
3292,4035,6
1146,1531,6
281,6084,6
9212,9258,6
6020,6447,6
865,3443,6
6030,7551,6
1800,7879,6
863,1296,6
2841,3002,6
3153,10325,6
5668,7505,6
3420,4397,6
6447,9057,6
6447,8017,6
2718,9828,6
1164,7507,6
1064,4364,6
210,4336,6
7950,10460,6
3759,9159,6
9359,10095,6
2054,9395,6
8030,11883,6
80,8390,6
12210,12563,6
996,4478,6
3876,4193,6
4816,11537,6
7114,9994,6
613,660,6
730,740,6
759,791,6
1332,1377,6
1572,1598,6
2446,2465,6
3508,3588,6
3542,3551,6
3603,3681,6
4040,4092,6
331,3104,6
1532,3421,6
1837,2769,6
1034,2869,6
915,1484,6
975,2789,6
1837,2905,6
935,2790,6
1617,3404,6
5672,5683,6
4399,5468,6
5743,5767,6
1865,6047,6
4607,5443,6
4412,5494,6
4674,6077,6
5440,6047,6
4993,6032,6
6817,6874,6
1817,5977,6
7714,7780,6
446,5757,6
3078,7122,6
3472,5015,6
4795,5232,6
1095,8105,6
5869,9050,6
5544,9026,6
481,8754,6
7242,7718,6
6447,6707,6
3177,5505,6
2505,7319,6
11057,11084,6
382,10796,6
258,8679,6
80,9493,6
1747,11280,6
6777,8030,6
1673,5116,6
10954,12340,6
953,2185,6
859,4483,6
13549,13579,6
7288,13620,6
5212,7114,6
703,705,6
709,771,6
1223,1287,6
1930,1994,6
248,684,6
3639,3654,6
2567,3104,6
4219,4223,6
4224,4248,6
494,1012,6
2528,2601,6
5458,5499,6
2002,3612,6
4990,6064,6
6864,6872,6
6817,6898,6
5720,5977,6
477,5993,6
7759,7793,6
1182,3503,6
863,1762,6
1677,4468,6
95,2776,6
3527,8078,6
7662,8209,6
1413,4056,6
9677,9686,6
3573,9259,6
497,2024,6
3187,4774,6
1673,9725,6
75,4650,6
3536,6289,6
3418,6441,6
10434,10486,6
8006,9522,6
8411,9441,6
10762,10791,6
4632,10819,6
5116,7950,6
5116,6317,6
4827,11280,6
4451,7837,6
5690,8084,6
3619,10739,6
320,1850,6
1779,11099,6
374,759,6
752,1095,6
795,1026,6
2175,2178,6
2212,2221,6
293,601,6
1509,3994,6
4052,4316,6
1482,2939,6
1337,1818,6
1818,4373,6
239,3255,6
126,3547,6
5456,5486,6
5438,5448,6
1865,6069,6
2773,6096,6
4990,6096,6
4412,6077,6
5500,6016,6
5711,5910,6
901,4468,6
3527,8019,6
3755,5137,6
9624,9672,6
2437,9280,6
4235,5873,6
2960,4249,6
10409,10428,6
1246,2097,6
1198,5796,6
7656,9127,6
11808,11886,6
10989,11727,6
5101,10446,6
9101,12374,6
363,1099,6
2112,8057,6
6027,6261,6
2065,10507,6
8057,13296,6
356,7661,6
704,768,6
1031,1095,6
3668,3682,6
247,3151,6
4344,4359,6
993,2941,6
891,3737,6
1314,4016,6
1089,3439,6
5001,5019,6
5325,5396,6
2965,3698,6
5435,5471,6
5416,5440,6
5478,5494,6
5414,5458,6
5404,5414,6
4388,5468,6
5711,5795,6
5711,5777,6
1617,3492,6
3292,3735,6
6036,6040,6
4942,6075,6
2717,4607,6
7363,7379,6
5744,5977,6
1335,4384,6
3544,6896,6
4215,7796,6
901,3735,6
2124,6293,6
9649,9660,6
2841,8260,6
1321,9336,6
3356,5668,6
258,8584,6
9410,10322,6
4170,7373,6
2544,8679,6
10720,10766,6
4917,7881,6
2065,8584,6
3117,8562,6
3299,6777,6
4514,11917,6
10731,11610,6
4957,8057,6
13221,13284,6
2468,7846,6
381,382,6
313,376,6
703,758,6
1044,1072,6
2233,2298,6
3171,3173,6
3309,3367,6
364,3491,6
4219,4245,6
286,701,6
4329,4359,6
2072,3655,6
901,4035,6
930,4017,6
4930,4944,6
1436,3171,6
5414,5479,6
3930,6003,6
391,4646,6
7149,7172,6
2700,4827,6
4627,6294,6
1437,5403,6
9441,9472,6
9634,9679,6
10023,10083,6
3859,7222,6
174,4774,6
5522,9700,6
3012,9443,6
6447,10325,6
10434,10456,6
2068,10377,6
8158,10377,6
1917,10377,6
11011,11041,6
11353,11360,6
3677,8114,6
1955,9906,6
3322,8353,6
8679,10541,6
3243,8006,6
3021,9386,6
1383,9177,6
10310,10719,6
1562,8501,6
7007,8988,6
9974,10067,6
7139,8912,6
762,771,6
831,847,6
709,797,6
385,721,6
2226,2241,6
3104,3146,6
3509,3554,6
2554,3104,6
993,2992,6
4034,4321,6
4080,4388,6
2783,2959,6
4726,4765,6
1436,4125,6
5311,5312,6
184,997,6
5436,5439,6
5426,5458,6
5404,5436,6
5566,5579,6
4316,5456,6
1254,4190,6
1444,2544,6
2728,4933,6
4988,6092,6
3991,4523,6
5771,5964,6
5509,5789,6
2964,6857,6
4820,9700,6
3536,8197,6
3590,4850,6
3968,8351,6
8257,8562,6
3837,9068,6
191,8262,6
241,1378,6
10512,11483,6
5958,9355,6
1218,1464,6
1263,11296,6
2437,4070,6
6622,10749,6
6394,9779,6
8180,12335,6
1033,10767,6
5212,7661,6
2588,13564,6
10605,13221,6
9994,13221,6
8057,9540,6
2548,13564,6
2548,13296,6
42,1591,6
655,673,6
704,791,6
706,771,6
759,762,6
945,993,6
1228,1269,6
4008,4056,6
237,2117,6
4516,4575,6
2996,3536,6
4080,5421,6
5741,5758,6
2544,4554,6
5946,5952,6
157,2100,6
4990,6017,6
4990,5494,6
6531,6580,6
8007,8068,6
1444,8072,6
3093,7039,6
1635,2776,6
4336,4580,6
5411,7605,6
1646,2906,6
8958,8993,6
877,7822,6
4675,8653,6
9620,9642,6
174,2354,6
3002,8729,6
288,4359,6
1822,9699,6
1055,4000,6
5943,6114,6
8048,8158,6
1769,3837,6
3249,4165,6
5021,8163,6
167,10806,6
1218,4749,6
10453,11057,6
1064,2174,6
2068,10196,6
6006,6121,6
